machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,bonnet_speed,clamp_pressure,exhaust_temp,die_temp,load_cell,mandrel_position,ram_position,ram_speed,vap_1_temp,vap_2_temp,sin_1_temp,sin_2_temp,sin_3_temp,sin_4_temp,sin_5_temp,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,run_serial,catspeed_setpoint,zumbach_auto,sin_6_temp,ambient_temp,run_number,original_table_name
601,2026-01-01 10:07:50,OP102,JOB1002,,2,50.31,49.24,153.6,220.48,340.54,60.92,30.96,53.51,50.24,119.11,120.89,374.21,375.75,371.65,374.79,377.35,5.011,0.022,353,2026-01-01 10:07:50,RS002,50,1,375,24.04,2,csc_ptfe_601_plc
601,2026-01-01 10:08:00,OP102,JOB1002,,2,49.76,48.35,154.66,222.71,340.08,60.3,29.62,53.71,49.34,118.34,120.05,372.14,375.7,374.37,376.21,376.67,5.008,0.02,347.66,2026-01-01 10:08:00,RS002,50,1,373.63,25.66,2,csc_ptfe_601_plc
601,2026-01-01 10:08:10,OP102,JOB1002,,2,49.29,48.61,149.83,222.37,340.79,58.9,28.64,53.91,49.6,119.85,120.09,377.2,378.71,373.19,379.26,377.91,4.972,0.034,350.15,2026-01-01 10:08:10,RS002,50,1,376.02,25.05,2,csc_ptfe_601_plc
601,2026-01-01 10:08:20,OP102,JOB1002,,2,50.92,49.53,150.43,221.53,341,57.24,29.2,54.11,50.54,121.39,121.98,373.73,374.88,374.11,376.36,376.74,4.996,0.038,350.65,2026-01-01 10:08:20,RS002,50,1,373.68,25.45,2,csc_ptfe_601_plc
601,2026-01-01 10:08:30,OP102,JOB1002,,2,50,49.16,149.8,222.24,338.7,58.52,31.37,54.31,50.16,119.59,121.95,377.47,374.58,375.95,375.44,374.86,4.979,0.022,349.37,2026-01-01 10:08:30,RS002,50,1,378.97,24.48,2,csc_ptfe_601_plc
601,2026-01-01 10:08:40,OP102,JOB1002,,2,49.4,48.66,149.26,218.89,338.59,61.47,30.86,54.51,49.65,121.54,121.93,376.71,373.38,373.86,374.18,377.48,5.02,0.021,350.47,2026-01-01 10:08:40,RS002,50,1,374.49,24.15,2,csc_ptfe_601_plc
601,2026-01-01 10:08:50,OP102,JOB1002,,2,50.82,49.4,147.24,219.1,341.43,57.13,28.91,54.71,50.41,118.92,119.83,376.83,375.84,372.67,379.42,372.01,5.015,0.038,349.87,2026-01-01 10:08:50,RS002,50,1,375.41,25.79,2,csc_ptfe_601_plc
601,2026-01-01 10:09:00,OP102,JOB1002,,2,49.65,48.83,147.7,221.26,340.13,62.03,28.98,54.91,49.83,119.36,122.36,374.58,378.8,371.95,376.37,375.38,5.008,0.033,349.19,2026-01-01 10:09:00,RS002,50,1,374.82,24.13,2,csc_ptfe_601_plc
601,2026-01-01 10:09:10,OP102,JOB1002,,2,49.78,48.75,152.39,220.55,339.95,57.5,30.25,55.11,49.74,118.4,120.86,377.83,377.53,371.26,376.61,376.53,5.041,0.021,349.6,2026-01-01 10:09:10,RS002,50,1,376.77,24.25,2,csc_ptfe_601_plc
601,2026-01-01 10:09:20,OP102,JOB1002,,2,49.08,48.28,147.62,221.07,339.38,57.13,29.2,55.31,49.27,119.57,122.18,376.84,375.79,373.5,375.81,376.64,4.986,0.035,347.47,2026-01-01 10:09:20,RS002,50,1,375.31,24.67,2,csc_ptfe_601_plc
601,2026-01-01 10:09:30,OP102,JOB1002,,2,50.61,49.75,150.68,217.64,339.75,57.89,31.83,55.51,50.77,120.56,121.79,374.09,377.9,373.31,374.48,375.72,4.999,0.031,352.64,2026-01-01 10:09:30,RS002,50,1,378.22,24.15,2,csc_ptfe_601_plc
601,2026-01-01 10:09:40,OP102,JOB1002,,2,50.35,49.25,154.03,217.27,338.21,61.65,29.05,55.71,50.26,121.52,122.92,376.82,373.67,375.38,376.28,373.15,5.049,0.023,347.68,2026-01-01 10:09:40,RS002,50,1,377.07,25.21,2,csc_ptfe_601_plc
601,2026-01-01 10:09:50,OP102,JOB1002,,2,50.68,49.72,149.56,222.77,340.82,57.43,29.57,55.91,50.73,118.57,122.39,377.23,378.81,373.84,379.5,377.63,4.996,0.035,348.85,2026-01-01 10:09:50,RS002,50,1,378.6,24.14,2,csc_ptfe_601_plc
601,2026-01-01 10:10:00,OP102,JOB1002,,2,50.55,49.64,145.26,217.57,338.7,61.64,31.37,56.11,50.65,121.33,119.86,375.67,373.19,376.25,375.47,375.21,4.973,0.024,349.87,2026-01-01 10:10:00,RS002,50,1,378.21,25.15,2,csc_ptfe_601_plc
601,2026-01-01 10:10:10,OP102,JOB1002,,2,50.39,49.02,148.39,217.25,338.5,60.33,30.07,56.31,50.02,120.94,119.36,373.12,377.62,375.1,374.32,377.99,5,0.023,349.14,2026-01-01 10:10:10,RS002,50,1,378.64,24.8,2,csc_ptfe_601_plc
601,2026-01-01 10:10:20,OP102,JOB1002,,2,49.13,48.42,151.69,221.95,339.64,59.19,31.79,56.51,49.41,119.08,121.01,372.71,374.2,375.36,374.46,372.34,4.953,0.028,349.01,2026-01-01 10:10:20,RS002,50,1,375.09,24.37,2,csc_ptfe_601_plc
601,2026-01-01 10:10:30,OP102,JOB1002,,2,49.33,48.35,154.59,218.96,340.34,62.87,28.82,56.71,49.34,119.49,122.35,375.27,375.25,376.99,378.67,377.19,4.98,0.034,347.21,2026-01-01 10:10:30,RS002,50,1,375.26,25.62,2,csc_ptfe_601_plc
601,2026-01-01 10:10:40,OP102,JOB1002,,2,48.81,48.28,145.56,220.68,341.04,58.98,28.73,56.91,49.27,118.29,120.07,375.04,376.14,373.78,377.26,375.44,5.039,0.033,348.57,2026-01-01 10:10:40,RS002,50,1,376.34,25.59,2,csc_ptfe_601_plc
601,2026-01-01 10:10:50,OP102,JOB1002,,2,49.93,49.39,150.14,220.46,339.5,58.91,29.97,57.11,50.4,118.2,121.46,372.1,376.82,374.6,374.56,376.51,5.041,0.025,347.65,2026-01-01 10:10:50,RS002,50,1,377.07,25.57,2,csc_ptfe_601_plc
601,2026-01-01 10:11:00,OP102,JOB1002,,2,49.54,48.46,151.72,220.31,340.31,62.05,29.08,57.31,49.45,118.48,120.76,376.66,377.44,373.33,374.91,377.19,4.976,0.023,349.38,2026-01-01 10:11:00,RS002,50,1,373.41,25.84,2,csc_ptfe_601_plc
601,2026-01-01 10:11:10,OP102,JOB1002,,2,50.05,48.86,150.06,221.19,338.96,60.78,30.97,57.52,49.86,119.2,120.82,377.77,373.07,374.86,375.37,375.74,5.04,0.024,349.54,2026-01-01 10:11:10,RS002,50,1,375,25.73,2,csc_ptfe_601_plc
601,2026-01-01 10:11:20,OP102,JOB1002,,2,49.82,48.58,149.44,220.46,339.46,61.05,31.4,57.72,49.57,119.12,121.96,372.63,374.6,376.49,378.87,374.16,5.031,0.039,349.63,2026-01-01 10:11:20,RS002,50,1,377.02,24.93,2,csc_ptfe_601_plc
601,2026-01-01 10:11:30,OP102,JOB1002,,2,50.14,49.56,152.56,222.78,338.81,58.48,28.38,57.92,50.57,121.28,121.42,376.68,373.27,374.57,379.11,375.89,4.977,0.036,348.5,2026-01-01 10:11:30,RS002,50,1,373.9,24.19,2,csc_ptfe_601_plc
601,2026-01-01 10:11:40,OP102,JOB1002,,2,49.81,49.18,148.7,222.93,338.53,58.14,28.91,58.12,50.18,121.27,121.91,374.72,378.45,371.98,379.77,375.75,5.011,0.037,350.31,2026-01-01 10:11:40,RS002,50,1,378.1,24.36,2,csc_ptfe_601_plc
601,2026-01-01 10:11:50,OP102,JOB1002,,2,50.05,49.24,151.97,217.33,341.62,58,28.57,58.32,50.24,119.86,122.29,375.57,374.15,376.4,376.66,374.27,5.006,0.032,347.89,2026-01-01 10:11:50,RS002,50,1,377.01,25.66,2,csc_ptfe_601_plc
601,2026-01-01 10:12:00,OP102,JOB1002,,2,49.99,48.66,148.53,220.62,341.75,57.65,28.13,58.52,49.65,121.34,122.55,377.23,374.03,373.67,377.03,376.45,4.999,0.038,351.76,2026-01-01 10:12:00,RS002,50,1,373.58,24.15,2,csc_ptfe_601_plc
601,2026-01-01 10:12:10,OP102,JOB1002,,2,49.31,48.28,152.43,220.29,339.38,59.66,29.74,58.72,49.27,118.48,119.27,372.13,378.06,376.82,376.06,373.49,5.022,0.033,349.78,2026-01-01 10:12:10,RS002,50,1,375.33,24.39,2,csc_ptfe_601_plc
601,2026-01-01 10:12:20,OP102,JOB1002,,2,50.24,49.03,150.51,217.1,339,58.02,30.68,58.92,50.03,120.66,119.13,372.77,376.04,371.22,374.98,372.24,5.043,0.034,347.47,2026-01-01 10:12:20,RS002,50,1,375.36,24.57,2,csc_ptfe_601_plc
601,2026-01-01 10:12:30,OP102,JOB1002,,2,50.79,49.69,148.35,218.72,338.16,57.56,29.48,59.12,50.7,121.89,121.52,374.97,375.66,375.57,374.15,374.12,4.973,0.026,351.42,2026-01-01 10:12:30,RS002,50,1,377.1,24.55,2,csc_ptfe_601_plc
601,2026-01-01 10:12:40,OP102,JOB1002,,2,50.37,49.14,145.33,221.69,339.9,59.5,30.29,59.32,50.14,120.48,121.02,377.16,373.45,373.84,379.22,373.4,4.976,0.031,350.38,2026-01-01 10:12:40,RS002,50,1,378.74,25.86,2,csc_ptfe_601_plc
601,2026-01-01 10:12:50,OP102,JOB1002,,2,50.47,49.67,145.38,217.63,341.43,61.75,31.28,59.52,50.68,120.79,119.61,372.54,374.27,374.09,374.75,373.86,4.999,0.021,351.24,2026-01-01 10:12:50,RS002,50,1,373.62,25.21,2,csc_ptfe_601_plc
601,2026-01-01 10:13:00,OP102,JOB1002,,2,50.39,49.18,145.96,220.61,338.42,57.69,29.11,59.72,50.18,118.69,122.29,372.46,376.37,376.94,378.78,374.02,4.95,0.033,349.18,2026-01-01 10:13:00,RS002,50,1,378.61,24.56,2,csc_ptfe_601_plc
601,2026-01-01 10:13:10,OP102,JOB1002,,2,48.9,48.32,145.06,218,341.02,61.32,29.36,59.92,49.31,121.3,119.89,376.62,375.84,371.67,375.54,375.84,4.956,0.031,350,2026-01-01 10:13:10,RS002,50,1,374.87,25.12,2,csc_ptfe_601_plc
601,2026-01-01 10:13:20,OP102,JOB1002,,2,50.15,48.87,154.07,221.82,339.9,62.19,31.74,60.12,49.87,121.2,121.14,377.17,378.2,374.32,374.23,372.77,4.988,0.022,349.78,2026-01-01 10:13:20,RS002,50,1,375.27,24.64,2,csc_ptfe_601_plc
601,2026-01-01 10:13:30,OP102,JOB1002,,2,50.05,48.78,145.6,219.29,340.71,61.86,30.28,60.32,49.78,121.43,119.97,372.88,378.05,371.7,378.09,375.9,5.02,0.024,348.69,2026-01-01 10:13:30,RS002,50,1,378.65,24.09,2,csc_ptfe_601_plc
601,2026-01-01 10:13:40,OP102,JOB1002,,2,50.07,49.04,149,218.54,339.25,60.78,31.27,60.52,50.04,121.56,119.94,372.11,377.23,372.55,378.63,375.35,4.951,0.035,348.58,2026-01-01 10:13:40,RS002,50,1,378.7,25.27,2,csc_ptfe_601_plc
601,2026-01-01 10:13:50,OP102,JOB1002,,2,49.62,48.64,150.07,222.84,341.2,59.25,30.12,60.72,49.63,118.86,120.52,377.12,375.04,373.78,378.57,372.28,5.004,0.033,349.5,2026-01-01 10:13:50,RS002,50,1,377.65,25.06,2,csc_ptfe_601_plc
601,2026-01-01 10:14:00,OP102,JOB1002,,2,49.88,48.76,147.55,219,341.15,60.57,30.62,60.92,49.75,120.61,120.45,373.88,373.25,376.76,378.1,372.5,4.95,0.034,348.93,2026-01-01 10:14:00,RS002,50,1,377.57,25.73,2,csc_ptfe_601_plc
601,2026-01-01 10:14:10,OP102,JOB1002,,2,50.38,48.92,148.97,218.34,341.08,62.16,30.71,61.12,49.92,118.91,120.29,372.11,375.71,376.09,378.17,375.27,4.987,0.037,347.95,2026-01-01 10:14:10,RS002,50,1,378.25,25.07,2,csc_ptfe_601_plc
601,2026-01-01 10:14:20,OP102,JOB1002,,2,49.54,48.54,148.88,218.66,341.55,61.24,29.43,61.32,49.53,118.9,121.45,373.84,376.11,374.2,378.38,377.49,5.03,0.031,347.32,2026-01-01 10:14:20,RS002,50,1,376.68,25.11,2,csc_ptfe_601_plc
601,2026-01-01 10:14:30,OP102,JOB1002,,2,49.3,48.25,149.68,220.55,339.08,59.29,30.6,61.52,49.23,118.65,121.01,377.43,375.09,375.01,377.62,374.93,4.994,0.023,352.03,2026-01-01 10:14:30,RS002,50,1,378.69,25.02,2,csc_ptfe_601_plc
601,2026-01-01 10:14:40,OP102,JOB1002,,2,50.54,49.27,148.32,220.07,341.74,57.25,29.37,61.72,50.28,119.93,119.42,375.74,374.19,374.35,377.09,377.21,5.018,0.038,347.24,2026-01-01 10:14:40,RS002,50,1,376.49,25.37,2,csc_ptfe_601_plc
601,2026-01-01 10:14:50,OP102,JOB1002,,2,49.68,48.71,153.1,222.75,341.63,60.23,29.78,61.92,49.7,120.66,119.18,373.69,377.02,376.33,377.23,375.37,5.044,0.021,349.92,2026-01-01 10:14:50,RS002,50,1,374.09,25.2,2,csc_ptfe_601_plc
601,2026-01-01 10:15:00,OP102,JOB1002,,2,50.2,49.14,151.22,217.03,340.76,57.79,31.24,62.12,50.14,121.65,122.22,373.56,377.44,376.6,378.94,374.57,5.025,0.035,349.83,2026-01-01 10:15:00,RS002,50,1,378.01,25.67,2,csc_ptfe_601_plc
601,2026-01-01 10:15:10,OP102,JOB1002,,2,50.31,49.27,146.99,222.09,338.74,59.47,29.98,62.32,50.28,121.14,120.42,373.51,375.23,372.48,374.52,372.83,4.98,0.033,347.93,2026-01-01 10:15:10,RS002,50,1,377.3,25.6,2,csc_ptfe_601_plc
601,2026-01-01 10:15:20,OP102,JOB1002,,2,49.52,48.97,151.74,218.84,340.07,58.57,30.04,62.53,49.97,119.37,120.96,377.86,377.53,375.92,376.09,374.59,4.967,0.034,349.35,2026-01-01 10:15:20,RS002,50,1,376.34,24.82,2,csc_ptfe_601_plc
601,2026-01-01 10:15:30,OP102,JOB1002,,2,49.6,48.41,149.4,221.91,341.5,57.41,28.63,62.73,49.4,118.11,120.55,376.6,378.54,372.3,375.43,373.98,5.023,0.039,350.52,2026-01-01 10:15:30,RS002,50,1,377.3,25.7,2,csc_ptfe_601_plc
601,2026-01-01 10:15:40,OP102,JOB1002,,2,50.95,49.6,152.36,222.78,341.64,60.82,29.55,62.93,50.61,119.37,121.95,374.11,376.32,374.92,375.07,373.12,4.953,0.029,347.69,2026-01-01 10:15:40,RS002,50,1,374.32,24.95,2,csc_ptfe_601_plc
601,2026-01-01 10:15:50,OP102,JOB1002,,2,49.76,48.84,146.15,221.19,339.62,58.56,28.78,63.13,49.84,121.43,122.72,376.28,374.94,374.8,379.51,376.77,4.958,0.023,347.12,2026-01-01 10:15:50,RS002,50,1,373.29,24.86,2,csc_ptfe_601_plc
601,2026-01-01 10:16:00,OP102,JOB1002,,2,49.01,48.24,146.57,217.3,339.13,60.91,31.77,63.33,49.22,121.4,121.97,375.1,373.16,373.87,379.8,373.15,4.96,0.028,347.61,2026-01-01 10:16:00,RS002,50,1,378.71,24.07,2,csc_ptfe_601_plc
601,2026-01-01 10:16:10,OP102,JOB1002,,2,49.28,48.27,153.62,217.46,338.63,57.59,29.76,63.53,49.26,120.63,120.33,377.58,374.41,371.81,376.57,377.34,5.047,0.034,350.12,2026-01-01 10:16:10,RS002,50,1,374.34,25.77,2,csc_ptfe_601_plc
601,2026-01-01 10:16:20,OP102,JOB1002,,2,48.94,48.27,150.82,220.36,339.84,59.91,30.71,63.73,49.25,121.78,119.46,375.44,376.99,373.41,376.17,376.81,5.025,0.036,352.92,2026-01-01 10:16:20,RS002,50,1,374.12,24.89,2,csc_ptfe_601_plc
601,2026-01-01 10:16:30,OP102,JOB1002,,2,50.58,49.73,150.99,221.63,338.9,60.8,30.93,63.93,50.75,120.11,119.9,376.87,373.52,372.02,378.98,375.29,4.955,0.037,347.98,2026-01-01 10:16:30,RS002,50,1,376.27,24.33,2,csc_ptfe_601_plc
601,2026-01-01 10:16:40,OP102,JOB1002,,2,49.73,48.59,150.25,217.97,341.69,61.94,31.62,64.13,49.58,121.55,119.15,372.92,375.85,372.03,374.68,372.44,5.002,0.032,352.44,2026-01-01 10:16:40,RS002,50,1,377.84,25.53,2,csc_ptfe_601_plc
601,2026-01-01 10:16:50,OP102,JOB1002,,2,49.1,48.34,147.54,217.35,338.07,58.45,31.33,64.33,49.33,118.92,122.6,376.47,378.55,376.39,377.67,374.16,5.01,0.036,348.36,2026-01-01 10:16:50,RS002,50,1,376.49,25.32,2,csc_ptfe_601_plc
601,2026-01-01 10:17:00,OP102,JOB1002,,2,49.97,48.97,152.63,217.56,338.85,60.74,28.18,64.53,49.97,121.29,120.02,373.62,378.55,373.42,376.06,377.98,5.026,0.029,351.84,2026-01-01 10:17:00,RS002,50,1,373.04,24.74,2,csc_ptfe_601_plc
601,2026-01-01 10:17:10,OP102,JOB1002,,2,49.85,49.25,150.14,219.37,340.08,59.61,30.53,64.73,50.26,119.05,120.04,373.45,373.41,376.43,376.94,373.4,5.027,0.021,351.9,2026-01-01 10:17:10,RS002,50,1,375.72,25.36,2,csc_ptfe_601_plc
601,2026-01-01 10:17:20,OP102,JOB1002,,2,48.97,48.34,151.68,217.42,338.22,59.57,28.72,64.93,49.33,119.34,120.29,375.34,378.21,372.78,375.6,373.43,4.981,0.022,350.1,2026-01-01 10:17:20,RS002,50,1,376.98,24.4,2,csc_ptfe_601_plc
601,2026-01-01 10:17:30,OP102,JOB1002,,2,49.81,48.61,146.45,219.01,338.67,58.35,28.89,65.13,49.6,119.38,121.22,374.98,375.29,375.69,377.29,374.13,4.999,0.033,349.92,2026-01-01 10:17:30,RS002,50,1,374.09,25.66,2,csc_ptfe_601_plc
601,2026-01-01 10:17:40,OP102,JOB1002,,2,49.36,48.48,154.96,221.85,338.16,60.62,30.1,65.33,49.47,119.5,122.99,372.89,376.15,374.66,379.15,374.17,4.952,0.04,349.49,2026-01-01 10:17:40,RS002,50,1,375.54,24.87,2,csc_ptfe_601_plc
601,2026-01-01 10:17:50,OP102,JOB1002,,2,50.73,49.27,152.79,221.88,339.75,59.08,31.3,65.53,50.28,119.4,120.73,377.56,378.02,372.65,378.3,372.11,5.032,0.026,350.82,2026-01-01 10:17:50,RS002,50,1,376.32,24.47,2,csc_ptfe_601_plc
601,2026-01-01 10:18:00,OP102,JOB1002,,2,50.04,48.65,145.95,217.76,338.86,62.88,28.79,65.73,49.64,121.82,119.88,372.71,373.16,371.18,375.61,373.36,4.991,0.026,352.65,2026-01-01 10:18:00,RS002,50,1,376.87,25.8,2,csc_ptfe_601_plc
601,2026-01-01 10:18:10,OP102,JOB1002,,2,50.13,49.11,147.36,222.74,338.34,62.35,30.31,65.93,50.11,119.24,119.89,372.94,375.6,374.68,374.81,376.17,4.966,0.026,351.94,2026-01-01 10:18:10,RS002,50,1,374.76,25.67,2,csc_ptfe_601_plc
601,2026-01-01 10:18:20,OP102,JOB1002,,2,48.77,48.23,146.01,220.94,338.52,58.9,31.03,66.13,49.21,118.37,119.5,375.1,376.59,374.28,375.49,372.07,5.02,0.026,347.28,2026-01-01 10:18:20,RS002,50,1,377.5,24.54,2,csc_ptfe_601_plc
601,2026-01-01 10:18:30,OP102,JOB1002,,2,50.41,49.7,148.71,218.39,338.69,59.12,29.51,66.33,50.71,119.67,119.18,376.3,374.35,373.92,377.63,373.43,4.967,0.033,349.78,2026-01-01 10:18:30,RS002,50,1,378.41,25.53,2,csc_ptfe_601_plc
601,2026-01-01 10:18:40,OP102,JOB1002,,2,50.29,48.98,148.9,220.3,341.11,58.54,29.15,66.53,49.98,118.41,122.38,373.71,377.52,373.42,376.23,376.81,4.962,0.035,352.28,2026-01-01 10:18:40,RS002,50,1,374.64,24.73,2,csc_ptfe_601_plc
601,2026-01-01 10:18:50,OP102,JOB1002,,2,49.22,48.6,154.08,217.76,341.62,57.13,31.96,66.73,49.59,120.46,119.89,372,375.83,373.34,379.42,375.82,5.024,0.027,347.83,2026-01-01 10:18:50,RS002,50,1,376.76,25.02,2,csc_ptfe_601_plc
601,2026-01-01 10:19:00,OP102,JOB1002,,2,49.76,48.34,148.63,222.92,341.66,61.2,29.44,66.93,49.33,121.54,119.04,375.35,373.99,375.15,376.97,372.52,4.995,0.034,348.12,2026-01-01 10:19:00,RS002,50,1,378.54,25.53,2,csc_ptfe_601_plc
601,2026-01-01 10:19:10,OP102,JOB1002,,2,49.78,48.42,145.33,220.84,338.22,59.13,30.82,67.13,49.41,118.44,121.83,375.68,376.75,372.26,379.39,376.53,5.02,0.034,349.95,2026-01-01 10:19:10,RS002,50,1,377.8,25.3,2,csc_ptfe_601_plc
601,2026-01-01 10:19:20,OP102,JOB1002,,2,50.23,48.9,149.02,222.32,340.31,59.59,30.33,67.33,49.9,120.93,120.61,374.86,375.48,376.4,377.1,374.87,4.967,0.037,352.67,2026-01-01 10:19:20,RS002,50,1,376.61,24.02,2,csc_ptfe_601_plc
601,2026-01-01 10:19:30,OP102,JOB1002,,2,49.89,49.26,145.84,221.17,340.74,57.8,30.48,67.54,50.27,119.29,121.19,377,374.62,373.31,376.51,377.06,4.975,0.023,349.6,2026-01-01 10:19:30,RS002,50,1,373.35,25.32,2,csc_ptfe_601_plc
601,2026-01-01 10:19:40,OP102,JOB1002,,2,49.83,49.06,151.69,219.54,339.42,58.75,31.93,67.74,50.06,118.3,122.77,377.64,378.2,374.06,374.24,372.13,4.956,0.023,347.88,2026-01-01 10:19:40,RS002,50,1,378.84,24.95,2,csc_ptfe_601_plc
601,2026-01-01 10:19:50,OP102,JOB1002,,2,50.63,49.29,148.37,218.66,341.57,57.66,28.86,67.94,50.3,118.45,121.23,373.22,375.43,374.77,379.09,377.12,4.951,0.027,348.08,2026-01-01 10:19:50,RS002,50,1,375.33,24.55,2,csc_ptfe_601_plc
601,2026-01-01 10:20:00,OP102,JOB1002,,2,49.69,48.88,154.93,220.61,341.36,59.32,30.76,68.14,49.88,121.78,119.69,373.48,375.63,375.54,376.05,372.26,4.969,0.02,347.07,2026-01-01 10:20:00,RS002,50,1,378.71,24.19,2,csc_ptfe_601_plc
601,2026-01-01 10:20:10,OP102,JOB1002,,2,50.31,49.28,148.15,222.59,341.93,57.23,31.03,68.34,50.29,119.59,119.22,376.15,373.01,376.02,378,375.75,5.008,0.027,349.64,2026-01-01 10:20:10,RS002,50,1,377.11,24.26,2,csc_ptfe_601_plc
601,2026-01-01 10:20:20,OP102,JOB1002,,2,50.84,49.47,145.92,222.83,339.08,57.7,28.05,68.54,50.48,119.86,119.96,375.6,378.27,372.53,379.91,376.79,4.967,0.026,352.91,2026-01-01 10:20:20,RS002,50,1,374.48,24.5,2,csc_ptfe_601_plc
601,2026-01-01 10:20:30,OP102,JOB1002,,2,49.56,48.51,152.8,221.82,339.81,57.01,29.2,68.74,49.5,118.12,122.87,372.2,373.9,372,379.48,375.96,4.999,0.02,352.03,2026-01-01 10:20:30,RS002,50,1,377.71,24.46,2,csc_ptfe_601_plc
601,2026-01-01 10:20:40,OP102,JOB1002,,2,49.93,49.24,151.49,220.09,341.15,61.35,28.7,68.94,50.25,121.89,120.03,372.87,374.63,375.95,378.59,375.55,5.035,0.034,351.8,2026-01-01 10:20:40,RS002,50,1,376.51,24.9,2,csc_ptfe_601_plc
601,2026-01-01 10:20:50,OP102,JOB1002,,2,50.72,49.63,148.01,222.87,338.37,61.18,30.52,69.14,50.64,118.41,122.9,375.48,377.51,371.33,374.58,372.11,4.989,0.035,350.91,2026-01-01 10:20:50,RS002,50,1,377.68,24.66,2,csc_ptfe_601_plc
601,2026-01-01 10:21:00,OP102,JOB1002,,2,49.01,48.4,150.84,222.55,339.26,61.75,28.85,69.34,49.39,120.72,122.51,374.16,376.97,374.37,378.06,377.8,5.011,0.028,349.21,2026-01-01 10:21:00,RS002,50,1,375.71,24.6,2,csc_ptfe_601_plc
601,2026-01-01 10:21:10,OP102,JOB1002,,2,49.81,49.06,146.9,219.54,339.52,61.03,31.31,69.54,50.06,121.72,120.27,374.32,374.89,376.47,376.29,377.08,5.029,0.022,349.75,2026-01-01 10:21:10,RS002,50,1,373.73,25.71,2,csc_ptfe_601_plc
601,2026-01-01 10:21:20,OP102,JOB1002,,2,50.55,49.21,147.81,220.82,339.46,61.91,30.27,69.74,50.21,120.74,122.9,373.38,374.8,373.2,375.86,376.77,5.025,0.025,352.35,2026-01-01 10:21:20,RS002,50,1,376.9,25.69,2,csc_ptfe_601_plc
601,2026-01-01 10:21:30,OP102,JOB1002,,2,50.25,49.62,147.09,222.44,339.04,61.09,28.64,69.94,50.63,118.04,119.1,375.69,375.71,373.77,376.87,375.18,4.984,0.027,349.9,2026-01-01 10:21:30,RS002,50,1,373.73,25.04,2,csc_ptfe_601_plc
601,2026-01-01 10:21:40,OP102,JOB1002,,2,49.87,48.79,147.02,222.81,341.29,61.19,30.03,70.14,49.79,118.47,121.51,374.99,378.46,371.28,375.74,373.56,5.021,0.023,348.64,2026-01-01 10:21:40,RS002,50,1,375.57,25.9,2,csc_ptfe_601_plc
601,2026-01-01 10:21:50,OP102,JOB1002,,2,50.05,48.96,145.46,220.73,340.56,62.47,31.77,70.34,49.96,119.74,120.26,377.01,374.16,374.82,375.8,376.29,5.026,0.035,349.98,2026-01-01 10:21:50,RS002,50,1,375.38,25.93,2,csc_ptfe_601_plc
601,2026-01-01 10:22:00,OP102,JOB1002,,2,50.12,49.54,150.98,222.06,340.93,62.42,29.7,70.54,50.55,119.52,121.08,373.17,376.34,372.71,379.93,372.64,4.957,0.03,350.27,2026-01-01 10:22:00,RS002,50,1,377.58,25.41,2,csc_ptfe_601_plc
601,2026-01-01 10:22:10,OP102,JOB1002,,2,50.65,49.26,154.61,222.79,340.12,61.81,31.71,70.74,50.27,119.08,121.01,374.96,373.99,375.94,377.7,377.49,5.033,0.04,351.62,2026-01-01 10:22:10,RS002,50,1,374.96,25.15,2,csc_ptfe_601_plc
601,2026-01-01 10:22:20,OP102,JOB1002,,2,49.58,48.47,146.96,218.1,339.59,60.17,30.09,70.94,49.46,121.04,122.05,375.95,374.1,373.46,376.18,374.84,4.953,0.023,348.13,2026-01-01 10:22:20,RS002,50,1,375.45,25.12,2,csc_ptfe_601_plc
601,2026-01-01 10:22:30,OP102,JOB1002,,2,50.38,49.69,150.12,221.59,341.92,62.13,28.64,71.14,50.7,119.9,122.67,372.91,377.93,374.39,374.68,372.26,5.011,0.036,351.06,2026-01-01 10:22:30,RS002,50,1,378.35,25.78,2,csc_ptfe_601_plc
601,2026-01-01 10:22:40,OP102,JOB1002,,2,50.03,48.76,148.44,217.58,339.06,59.88,31.35,71.34,49.76,118.63,122.25,372.66,377.56,371.68,374.54,372.76,4.966,0.023,348.86,2026-01-01 10:22:40,RS002,50,1,378.15,25.11,2,csc_ptfe_601_plc
601,2026-01-01 10:22:50,OP102,JOB1002,,2,49.41,48.51,148.35,222.74,338.91,61.87,28.08,71.54,49.5,121.19,121.08,376.03,374.6,371.17,379.73,372.15,4.951,0.035,350.38,2026-01-01 10:22:50,RS002,50,1,373.33,25.95,2,csc_ptfe_601_plc
601,2026-01-01 10:23:00,OP102,JOB1002,,2,50.05,49.53,147.19,217.9,338.55,60.04,30.18,71.74,50.54,121.65,120.45,375.75,377.16,371.12,378,374.2,5.048,0.038,348.97,2026-01-01 10:23:00,RS002,50,1,373.91,24.75,2,csc_ptfe_601_plc
601,2026-01-01 10:23:10,OP102,JOB1002,,2,50.77,49.66,147.68,219.11,339.54,59.3,30.27,71.94,50.67,120.82,121.32,375.45,375.47,374.51,378.24,374.74,4.965,0.024,351.46,2026-01-01 10:23:10,RS002,50,1,376.42,24.37,2,csc_ptfe_601_plc
