machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,clamp_pressure,die_temp,load_cell,mandrel_position,ram_position,ram_speed,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,original_table_name,new_column_added_1
701,2026-01-01 09:09:40,OP101,JOB1001,1,2,50.29,148.53,339.88,58.22,30.05,83.77,49.28,5.027,0.038,351.39,2026-01-01 09:09:40,bnj_ptfe_701_plc,new419
701,2026-01-01 09:09:50,OP101,JOB1001,1,2,50.35,154.59,338.36,57.18,30.78,83.97,49.34,4.971,0.023,350.81,2026-01-01 09:09:50,bnj_ptfe_701_plc,new420
701,2026-01-01 09:10:00,OP101,JOB1001,1,2,50.71,146.07,340.24,60.79,28.04,84.17,49.7,4.96,0.028,352.12,2026-01-01 09:10:00,bnj_ptfe_701_plc,new421
701,2026-01-01 09:10:10,OP101,JOB1001,1,2,50.12,148.92,338.62,60.35,30.5,84.37,49.12,4.994,0.022,347.89,2026-01-01 09:10:10,bnj_ptfe_701_plc,new422
701,2026-01-01 09:10:20,OP101,JOB1001,1,2,50.11,151.98,340.05,60.37,28.97,84.57,49.11,5.009,0.025,348.52,2026-01-01 09:10:20,bnj_ptfe_701_plc,new423
701,2026-01-01 09:10:30,OP101,JOB1001,1,2,50.77,151.7,339.74,60.58,28.45,84.77,49.75,4.971,0.031,352.84,2026-01-01 09:10:30,bnj_ptfe_701_plc,new424
701,2026-01-01 09:10:40,OP101,JOB1001,1,2,50.61,151.07,338.28,59.45,29.23,84.97,49.6,4.954,0.028,347.24,2026-01-01 09:10:40,bnj_ptfe_701_plc,new425
701,2026-01-01 09:10:50,OP101,JOB1001,1,2,49.76,147.61,338.46,61.89,29.07,85.17,48.76,5.036,0.032,349,2026-01-01 09:10:50,bnj_ptfe_701_plc,new426
701,2026-01-01 09:11:00,OP101,JOB1001,1,2,49.74,153.98,338.48,59.91,31.31,85.37,48.75,4.978,0.022,352.09,2026-01-01 09:11:00,bnj_ptfe_701_plc,new427
701,2026-01-01 09:11:10,OP101,JOB1001,1,2,49.33,151.43,339.65,62.95,29.26,85.57,48.34,5.023,0.023,350.33,2026-01-01 09:11:10,bnj_ptfe_701_plc,new428
701,2026-01-01 09:11:20,OP101,JOB1001,1,2,50.78,152.79,340.61,60.39,30.51,85.77,49.76,4.962,0.033,351.97,2026-01-01 09:11:20,bnj_ptfe_701_plc,new429
701,2026-01-01 09:11:30,OP101,JOB1001,1,2,49.64,152.49,339.92,60,31.03,85.97,48.65,4.981,0.029,352.53,2026-01-01 09:11:30,bnj_ptfe_701_plc,new430
701,2026-01-01 09:11:40,OP101,JOB1001,1,2,49.66,154.48,341.73,57.77,30.11,86.17,48.67,5.015,0.03,347.18,2026-01-01 09:11:40,bnj_ptfe_701_plc,new431
701,2026-01-01 09:11:50,OP101,JOB1001,1,2,50.26,148.04,339.04,59.57,28.3,86.37,49.25,4.961,0.023,350.84,2026-01-01 09:11:50,bnj_ptfe_701_plc,new432
701,2026-01-01 09:12:00,OP101,JOB1001,1,2,49.22,153.06,340.6,58.79,31.52,86.57,48.24,4.986,0.021,352.47,2026-01-01 09:12:00,bnj_ptfe_701_plc,new433
701,2026-01-01 09:12:10,OP101,JOB1001,1,2,50.47,153.26,341.15,61.49,29.28,86.77,49.46,4.963,0.037,351.43,2026-01-01 09:12:10,bnj_ptfe_701_plc,new434
701,2026-01-01 09:12:20,OP101,JOB1001,1,2,50.78,149.45,339.33,61.1,31.86,86.97,49.76,5.035,0.024,350.52,2026-01-01 09:12:20,bnj_ptfe_701_plc,new435
701,2026-01-01 09:12:30,OP101,JOB1001,1,2,49.55,151.18,339.43,62.82,30.68,87.17,48.56,5.001,0.034,350.42,2026-01-01 09:12:30,bnj_ptfe_701_plc,new436
701,2026-01-01 09:12:40,OP101,JOB1001,1,2,49.38,149.6,341.08,57.76,30.2,87.37,48.39,5.044,0.021,347.24,2026-01-01 09:12:40,bnj_ptfe_701_plc,new437
701,2026-01-01 09:12:50,OP101,JOB1001,1,2,49.44,147.32,338.22,59.8,31.98,87.58,48.45,4.97,0.032,350.21,2026-01-01 09:12:50,bnj_ptfe_701_plc,new438
701,2026-01-01 09:13:00,OP101,JOB1001,1,2,49.79,151.22,338.99,62.93,28.37,87.78,48.79,4.96,0.032,351.83,2026-01-01 09:13:00,bnj_ptfe_701_plc,new439
701,2026-01-01 09:13:10,OP101,JOB1001,1,2,50.39,151.22,340.45,60.7,30.27,87.98,49.38,4.987,0.035,351.36,2026-01-01 09:13:10,bnj_ptfe_701_plc,new440
701,2026-01-01 09:13:20,OP101,JOB1001,1,2,49.86,148.86,339.63,61.66,29.64,88.18,48.86,4.974,0.035,348.74,2026-01-01 09:13:20,bnj_ptfe_701_plc,new441
701,2026-01-01 09:13:30,OP101,JOB1001,1,2,49.53,150.27,338.55,62.2,29.88,88.38,48.54,5.008,0.022,350.32,2026-01-01 09:13:30,bnj_ptfe_701_plc,new442
701,2026-01-01 09:13:40,OP101,JOB1001,1,2,50.68,151.58,341.63,61.27,30.06,88.58,49.67,5.023,0.033,349.31,2026-01-01 09:13:40,bnj_ptfe_701_plc,new443
701,2026-01-01 09:13:50,OP101,JOB1001,1,2,49.67,145.99,341.99,58.51,28.41,88.78,48.68,4.956,0.022,349.4,2026-01-01 09:13:50,bnj_ptfe_701_plc,new444
701,2026-01-01 09:14:00,OP101,JOB1001,1,2,49.77,152.22,340.53,57.61,31.85,88.98,48.77,5.004,0.025,352.44,2026-01-01 09:14:00,bnj_ptfe_701_plc,new445
701,2026-01-01 09:14:10,OP101,JOB1001,1,2,49.93,146.14,340.22,61.63,30.61,89.18,48.93,4.996,0.027,351.48,2026-01-01 09:14:10,bnj_ptfe_701_plc,new446
701,2026-01-01 09:14:20,OP101,JOB1001,1,2,50.04,154.14,338.03,61.11,29.67,89.38,49.04,5.049,0.029,350.43,2026-01-01 09:14:20,bnj_ptfe_701_plc,new447
701,2026-01-01 09:14:30,OP101,JOB1001,1,2,50.46,148.88,339.32,61.32,28.07,89.58,49.45,5.018,0.039,350.32,2026-01-01 09:14:30,bnj_ptfe_701_plc,new448
701,2026-01-01 09:14:40,OP101,JOB1001,1,2,50.26,153.89,338.38,60.78,28.17,89.78,49.25,5.034,0.038,350.43,2026-01-01 09:14:40,bnj_ptfe_701_plc,new449
701,2026-01-01 09:14:50,OP101,JOB1001,1,2,49.93,146.22,339.69,61.36,31.65,89.98,48.93,4.959,0.036,350.48,2026-01-01 09:14:50,bnj_ptfe_701_plc,new450
701,2026-01-01 09:15:00,OP101,JOB1001,1,2,50,152.2,341.62,57.84,28.64,90.18,49,5.04,0.037,347.16,2026-01-01 09:15:00,bnj_ptfe_701_plc,new451
701,2026-01-01 09:15:10,OP101,JOB1001,1,2,48.98,151.38,340.83,60.15,29.65,90.38,48,4.953,0.028,348.53,2026-01-01 09:15:10,bnj_ptfe_701_plc,new452
701,2026-01-01 09:15:20,OP101,JOB1001,1,2,47.96,153.97,341.18,58.95,29.48,90.58,47,5.028,0.027,348.38,2026-01-01 09:15:20,bnj_ptfe_701_plc,new453
701,2026-01-01 09:15:30,OP101,JOB1001,1,2,46.94,151.38,340.75,62.97,31.64,90.78,46,5.006,0.023,348.1,2026-01-01 09:15:30,bnj_ptfe_701_plc,new454
701,2026-01-01 09:15:40,OP101,JOB1001,1,2,45.92,149.18,339.29,62.13,28.8,90.98,45,5.012,0.028,350.35,2026-01-01 09:15:40,bnj_ptfe_701_plc,new455
701,2026-01-01 09:15:50,OP101,JOB1001,1,2,44.9,150.06,341.74,60.93,30.26,91.18,44,5.005,0.024,350.9,2026-01-01 09:15:50,bnj_ptfe_701_plc,new456
701,2026-01-01 09:16:00,OP101,JOB1001,1,2,43.88,146.46,338.8,61.19,28.35,91.38,43,5.021,0.039,351.04,2026-01-01 09:16:00,bnj_ptfe_701_plc,new457
701,2026-01-01 09:16:10,OP101,JOB1001,1,2,42.86,146.17,341.37,59.08,30.98,91.58,42,5.026,0.031,347.57,2026-01-01 09:16:10,bnj_ptfe_701_plc,new458
701,2026-01-01 09:16:20,OP101,JOB1001,1,2,41.84,146.51,339.31,58.65,30.2,91.78,41,5.007,0.037,347.13,2026-01-01 09:16:20,bnj_ptfe_701_plc,new459
701,2026-01-01 09:16:30,OP101,JOB1001,1,2,40.82,153.86,340.85,61.75,29.45,91.98,40,4.981,0.024,349.05,2026-01-01 09:16:30,bnj_ptfe_701_plc,new460
701,2026-01-01 09:16:40,OP101,JOB1001,1,2,39.8,146.21,341.06,62.91,29.17,92.18,39,4.991,0.021,349.4,2026-01-01 09:16:40,bnj_ptfe_701_plc,new461
701,2026-01-01 09:16:50,OP101,JOB1001,1,2,38.78,152.4,340.2,58.06,30.4,92.38,38,5.016,0.037,347.74,2026-01-01 09:16:50,bnj_ptfe_701_plc,new462
701,2026-01-01 09:17:00,OP101,JOB1001,1,2,37.76,149.93,341.54,61.06,29.91,92.59,37,5.034,0.034,349.11,2026-01-01 09:17:00,bnj_ptfe_701_plc,new463
701,2026-01-01 09:17:10,OP101,JOB1001,1,2,36.73,151.49,341.06,58.23,30.34,92.79,36,5.036,0.03,352.9,2026-01-01 09:17:10,bnj_ptfe_701_plc,new464
701,2026-01-01 09:17:20,OP101,JOB1001,1,2,35.71,151.67,339.94,57.02,28.79,92.99,35,5.021,0.038,347.76,2026-01-01 09:17:20,bnj_ptfe_701_plc,new465
701,2026-01-01 09:17:30,OP101,JOB1001,1,2,34.69,151.27,340.36,60.1,30.53,93.19,34,5,0.038,348.35,2026-01-01 09:17:30,bnj_ptfe_701_plc,new466
701,2026-01-01 09:17:40,OP101,JOB1001,1,2,33.67,154.46,338.35,58.38,30.07,93.39,33,5,0.032,348.46,2026-01-01 09:17:40,bnj_ptfe_701_plc,new467
701,2026-01-01 09:17:50,OP101,JOB1001,1,2,32.65,151.62,341.62,62.74,28.28,93.59,32,4.968,0.032,350.99,2026-01-01 09:17:50,bnj_ptfe_701_plc,new468
701,2026-01-01 09:18:00,OP101,JOB1001,1,2,31.63,145.89,338.43,62.96,29.39,93.79,31,5.043,0.033,350.04,2026-01-01 09:18:00,bnj_ptfe_701_plc,new469
701,2026-01-01 09:18:10,OP101,JOB1001,1,2,30.61,148.94,338.56,57.27,31.86,93.99,30,5.025,0.022,347.54,2026-01-01 09:18:10,bnj_ptfe_701_plc,new470
701,2026-01-01 09:18:20,OP101,JOB1001,1,2,29.59,150.37,339.16,57.38,31.61,94.19,29,4.966,0.031,352.99,2026-01-01 09:18:20,bnj_ptfe_701_plc,new471
701,2026-01-01 09:18:30,OP101,JOB1001,1,2,28.57,145.35,339.48,61.7,30.09,94.39,28,5.022,0.028,348.08,2026-01-01 09:18:30,bnj_ptfe_701_plc,new472
701,2026-01-01 09:18:40,OP101,JOB1001,1,2,27.55,147.85,340.39,61.39,30.48,94.59,27,5.024,0.027,350.21,2026-01-01 09:18:40,bnj_ptfe_701_plc,new473
701,2026-01-01 09:18:50,OP101,JOB1001,1,2,26.53,151.43,341.86,57.36,31.81,94.79,26,4.976,0.033,347.09,2026-01-01 09:18:50,bnj_ptfe_701_plc,new474
701,2026-01-01 09:19:00,OP101,JOB1001,1,2,25.51,152.23,340.19,62.54,29.35,94.99,25,4.994,0.031,349.15,2026-01-01 09:19:00,bnj_ptfe_701_plc,new475
701,2026-01-01 09:19:10,OP101,JOB1001,1,2,24.49,145.91,341.64,62.59,31.96,95.19,24,4.976,0.024,347.12,2026-01-01 09:19:10,bnj_ptfe_701_plc,new476
701,2026-01-01 09:19:20,OP101,JOB1001,1,2,23.47,151.73,340.11,62.97,29.37,95.39,23,5.044,0.026,352.68,2026-01-01 09:19:20,bnj_ptfe_701_plc,new477
701,2026-01-01 09:19:30,OP101,JOB1001,1,2,22.45,146.4,341.94,58.03,31.9,95.59,22,5.026,0.022,348.03,2026-01-01 09:19:30,bnj_ptfe_701_plc,new478
701,2026-01-01 09:19:40,OP101,JOB1001,1,2,21.43,148.06,340.12,61.15,29.23,95.79,21,5.005,0.034,350.49,2026-01-01 09:19:40,bnj_ptfe_701_plc,new479
701,2026-01-01 09:19:50,OP101,JOB1001,1,2,20.41,148.98,341.63,61.8,31.01,95.99,20,4.972,0.038,347.79,2026-01-01 09:19:50,bnj_ptfe_701_plc,new480
701,2026-01-01 09:20:00,OP101,JOB1001,1,2,19.39,147.11,341.28,61.34,28.3,96.19,19,5.047,0.028,349.6,2026-01-01 09:20:00,bnj_ptfe_701_plc,new481
701,2026-01-01 09:20:10,OP101,JOB1001,1,2,18.37,146.18,338.03,61.41,30.29,96.39,18,5.008,0.039,348.9,2026-01-01 09:20:10,bnj_ptfe_701_plc,new482
701,2026-01-01 09:20:20,OP101,JOB1001,1,2,17.35,154.64,340.78,59.57,28,96.59,17,5.013,0.021,352.08,2026-01-01 09:20:20,bnj_ptfe_701_plc,new483
701,2026-01-01 09:20:30,OP101,JOB1001,1,2,16.33,153.99,340.53,59.15,31.68,96.79,16,5.025,0.02,349.28,2026-01-01 09:20:30,bnj_ptfe_701_plc,new484
701,2026-01-01 09:20:40,OP101,JOB1001,1,2,15.31,145.12,338.36,61.85,29.04,96.99,15,5.019,0.025,352.25,2026-01-01 09:20:40,bnj_ptfe_701_plc,new485
701,2026-01-01 09:20:50,OP101,JOB1001,1,2,14.29,145.62,340.35,60.85,31.45,97.19,14,5.028,0.038,351.23,2026-01-01 09:20:50,bnj_ptfe_701_plc,new486
701,2026-01-01 09:21:00,OP101,JOB1001,1,2,13.27,146.91,341.95,62.01,30.71,97.39,13,4.994,0.027,347.03,2026-01-01 09:21:00,bnj_ptfe_701_plc,new487
701,2026-01-01 09:21:10,OP101,JOB1001,1,2,12.24,152.65,340.31,59.71,29.48,97.6,12,5.018,0.031,348.64,2026-01-01 09:21:10,bnj_ptfe_701_plc,new488
701,2026-01-01 09:21:20,OP101,JOB1001,1,2,11.22,151.36,340.89,62.16,28.62,97.8,11,4.976,0.021,348.09,2026-01-01 09:21:20,bnj_ptfe_701_plc,new489
701,2026-01-01 09:21:30,OP101,JOB1001,1,2,10.2,146.04,339.47,59.45,30.6,98,10,5.032,0.027,352.26,2026-01-01 09:21:30,bnj_ptfe_701_plc,new490
701,2026-01-01 09:21:40,OP101,JOB1001,1,2,9.18,149.2,340.46,60.03,31.56,98.2,9,5.029,0.039,351.61,2026-01-01 09:21:40,bnj_ptfe_701_plc,new491
701,2026-01-01 09:21:50,OP101,JOB1001,1,2,8.16,151.95,341.44,58.09,31.14,98.4,8,4.95,0.028,348.22,2026-01-01 09:21:50,bnj_ptfe_701_plc,new492
701,2026-01-01 09:22:00,OP101,JOB1001,1,2,7.14,151.09,341.35,58.38,31.87,98.6,7,4.953,0.036,351.66,2026-01-01 09:22:00,bnj_ptfe_701_plc,new493
701,2026-01-01 09:22:10,OP101,JOB1001,1,2,6.12,153.49,340.79,59.45,30.74,98.8,6,5.044,0.031,350.87,2026-01-01 09:22:10,bnj_ptfe_701_plc,new494
701,2026-01-01 09:22:20,OP101,JOB1001,1,2,5.1,149.94,341.52,60.69,30.25,99,5,5.026,0.034,350.28,2026-01-01 09:22:20,bnj_ptfe_701_plc,new495
701,2026-01-01 09:22:30,OP101,JOB1001,1,1,4.08,154.58,340.99,62.18,29.19,99.2,4,5.021,0.022,349.88,2026-01-01 09:22:30,bnj_ptfe_701_plc,new496
701,2026-01-01 09:22:40,OP101,JOB1001,1,1,3.06,153.76,340.78,57.52,30.09,99.4,3,5.041,0.026,347.93,2026-01-01 09:22:40,bnj_ptfe_701_plc,new497
701,2026-01-01 09:22:50,OP101,JOB1001,1,1,2.04,148.66,341.71,58.49,30.53,99.6,2,5.024,0.026,351.32,2026-01-01 09:22:50,bnj_ptfe_701_plc,new498
701,2026-01-01 09:23:00,OP101,JOB1001,1,1,1.02,153.1,339.38,61.32,30.44,99.8,1,5.042,0.037,347.04,2026-01-01 09:23:00,bnj_ptfe_701_plc,new499
701,2026-01-01 09:23:10,OP101,JOB1001,1,1,0,153.53,339.63,61.86,31.06,100,0,5.012,0.037,348.46,2026-01-01 09:23:10,bnj_ptfe_701_plc,new500
701,2026-01-01 09:23:20,OP102,JOB1002,2,1,0,151.28,338.33,61.05,31.42,0,0,4.979,0.036,352.19,2026-01-01 09:23:20,bnj_ptfe_701_plc,new501
701,2026-01-01 09:23:30,OP102,JOB1002,2,1,2.08,152.92,339.88,61.5,31.14,0.2,2.04,4.957,0.022,349.46,2026-01-01 09:23:30,bnj_ptfe_701_plc,new502
701,2026-01-01 09:23:40,OP102,JOB1002,2,1,4.17,153.16,340.3,57.77,31.67,0.4,4.09,5.046,0.024,349.33,2026-01-01 09:23:40,bnj_ptfe_701_plc,new503
701,2026-01-01 09:23:50,OP102,JOB1002,2,2,6.25,148.13,340.69,62.34,28.71,0.6,6.12,5.015,0.033,351.69,2026-01-01 09:23:50,bnj_ptfe_701_plc,new504
701,2026-01-01 09:24:00,OP102,JOB1002,2,2,8.33,150.38,338.56,61.59,29.43,0.8,8.16,5.047,0.028,347.7,2026-01-01 09:24:00,bnj_ptfe_701_plc,new505
701,2026-01-01 09:24:10,OP102,JOB1002,2,2,10.42,147.76,340.24,62.19,31.48,1,10.21,4.998,0.031,352.03,2026-01-01 09:24:10,bnj_ptfe_701_plc,new506
701,2026-01-01 09:24:20,OP102,JOB1002,2,2,12.5,153.8,339.49,60.27,30.85,1.2,12.25,4.96,0.036,351.9,2026-01-01 09:24:20,bnj_ptfe_701_plc,new507
701,2026-01-01 09:24:30,OP102,JOB1002,2,2,14.58,152.95,338.19,58.33,28.79,1.4,14.29,5.031,0.035,350.04,2026-01-01 09:24:30,bnj_ptfe_701_plc,new508
701,2026-01-01 09:24:40,OP102,JOB1002,2,2,16.67,154.08,339.18,57.58,29.65,1.6,16.34,5.033,0.034,348.48,2026-01-01 09:24:40,bnj_ptfe_701_plc,new509
701,2026-01-01 09:24:50,OP102,JOB1002,2,2,18.75,146.6,339.16,57.19,29.75,1.8,18.38,4.984,0.04,351.85,2026-01-01 09:24:50,bnj_ptfe_701_plc,new510
701,2026-01-01 09:25:00,OP102,JOB1002,2,2,20.83,153.12,339.9,57.17,30.91,2,20.41,5.009,0.024,348.33,2026-01-01 09:25:00,bnj_ptfe_701_plc,new511
701,2026-01-01 09:25:10,OP102,JOB1002,2,2,22.92,146.61,338.81,59.22,31.9,2.2,22.46,4.968,0.039,347.94,2026-01-01 09:25:10,bnj_ptfe_701_plc,new512
701,2026-01-01 09:25:20,OP102,JOB1002,2,2,25,152.53,340.34,57.37,28.55,2.4,24.5,5.015,0.021,347.9,2026-01-01 09:25:20,bnj_ptfe_701_plc,new513
701,2026-01-01 09:25:30,OP102,JOB1002,2,2,27.08,153.15,339.9,60.25,29.29,2.61,26.54,4.97,0.03,349.48,2026-01-01 09:25:30,bnj_ptfe_701_plc,new514
701,2026-01-01 09:25:40,OP102,JOB1002,2,2,29.17,149.43,338.9,59.71,31.27,2.81,28.59,5.022,0.032,351.72,2026-01-01 09:25:40,bnj_ptfe_701_plc,new515
701,2026-01-01 09:25:50,OP102,JOB1002,2,2,31.25,149.77,338.3,62.98,28.85,3.01,30.62,5.038,0.037,348.62,2026-01-01 09:25:50,bnj_ptfe_701_plc,new516
701,2026-01-01 09:26:00,OP102,JOB1002,2,2,33.33,146.39,339.47,62.76,28.32,3.21,32.66,5.029,0.03,348.78,2026-01-01 09:26:00,bnj_ptfe_701_plc,new517
701,2026-01-01 09:26:10,OP102,JOB1002,2,2,35.42,152.58,338.16,61.68,29.1,3.41,34.71,4.988,0.039,347.85,2026-01-01 09:26:10,bnj_ptfe_701_plc,new518
701,2026-01-01 09:26:20,OP102,JOB1002,2,2,37.5,150.92,339.16,60.57,31.57,3.61,36.75,4.989,0.038,350.79,2026-01-01 09:26:20,bnj_ptfe_701_plc,new519
701,2026-01-01 09:26:30,OP102,JOB1002,2,2,39.58,154.49,339.34,58.37,31.59,3.81,38.79,5.046,0.029,347.3,2026-01-01 09:26:30,bnj_ptfe_701_plc,new520
701,2026-01-01 09:26:40,OP102,JOB1002,2,2,41.67,149.11,338.53,57.16,30.52,4.01,40.84,4.968,0.03,349.37,2026-01-01 09:26:40,bnj_ptfe_701_plc,new521
701,2026-01-01 09:26:50,OP102,JOB1002,2,2,43.75,153.52,340.9,61.7,28.17,4.21,42.88,4.969,0.024,351.71,2026-01-01 09:26:50,bnj_ptfe_701_plc,new522
701,2026-01-01 09:27:00,OP102,JOB1002,2,2,45.83,147.51,340.97,59.61,29.48,4.41,44.91,4.95,0.031,347.9,2026-01-01 09:27:00,bnj_ptfe_701_plc,new523
701,2026-01-01 09:27:10,OP102,JOB1002,2,2,47.92,148.47,341.1,59.36,30.7,4.61,46.96,4.963,0.036,349.32,2026-01-01 09:27:10,bnj_ptfe_701_plc,new524
701,2026-01-01 09:27:20,OP102,JOB1002,2,2,50,149.23,339.45,62.86,28.15,4.81,49,5.031,0.031,348.62,2026-01-01 09:27:20,bnj_ptfe_701_plc,new525
701,2026-01-01 09:27:30,OP102,JOB1002,2,2,49.69,151.91,338.78,60.29,28.05,5.01,48.7,5.019,0.03,347.08,2026-01-01 09:27:30,bnj_ptfe_701_plc,new526
701,2026-01-01 09:27:40,OP102,JOB1002,2,2,49.99,154.82,339,61.92,29.79,5.21,48.99,4.977,0.026,352.32,2026-01-01 09:27:40,bnj_ptfe_701_plc,new527
701,2026-01-01 09:27:50,OP102,JOB1002,2,2,49.63,147.03,338.51,61.21,30.69,5.41,48.64,5.003,0.039,350.17,2026-01-01 09:27:50,bnj_ptfe_701_plc,new528
701,2026-01-01 09:28:00,OP102,JOB1002,2,2,50.52,146.04,340.47,58.6,31.21,5.61,49.51,4.96,0.027,352.32,2026-01-01 09:28:00,bnj_ptfe_701_plc,new529
701,2026-01-01 09:28:10,OP102,JOB1002,2,2,49.36,149.53,338.62,62.38,31.93,5.81,48.37,4.992,0.037,352.3,2026-01-01 09:28:10,bnj_ptfe_701_plc,new530
701,2026-01-01 09:28:20,OP102,JOB1002,2,2,49.69,154.96,338.98,62.87,31.38,6.01,48.7,4.973,0.034,349.06,2026-01-01 09:28:20,bnj_ptfe_701_plc,new531
701,2026-01-01 09:28:30,OP102,JOB1002,2,2,49.24,153.04,338.06,58.99,31.08,6.21,48.26,5.04,0.04,349.68,2026-01-01 09:28:30,bnj_ptfe_701_plc,new532
701,2026-01-01 09:28:40,OP102,JOB1002,2,2,50.74,149.09,341.13,57.94,30.72,6.41,49.73,5.048,0.034,352.23,2026-01-01 09:28:40,bnj_ptfe_701_plc,new533
701,2026-01-01 09:28:50,OP102,JOB1002,2,2,50.6,154.54,339.06,59.02,28.7,6.61,49.59,4.986,0.026,351.12,2026-01-01 09:28:50,bnj_ptfe_701_plc,new534
701,2026-01-01 09:29:00,OP102,JOB1002,2,2,50.25,145.26,340.19,62.55,29.04,6.81,49.24,5.045,0.025,349.66,2026-01-01 09:29:00,bnj_ptfe_701_plc,new535
701,2026-01-01 09:29:10,OP102,JOB1002,2,2,49.72,146.14,340.73,61.69,30.47,7.01,48.73,4.959,0.035,348.81,2026-01-01 09:29:10,bnj_ptfe_701_plc,new536
701,2026-01-01 09:29:20,OP102,JOB1002,2,2,50.59,152.92,338.58,62.86,28.53,7.21,49.58,4.987,0.022,349.19,2026-01-01 09:29:20,bnj_ptfe_701_plc,new537
701,2026-01-01 09:29:30,OP102,JOB1002,2,2,50.25,147.09,339.31,59.41,29.08,7.41,49.24,5.029,0.023,347.09,2026-01-01 09:29:30,bnj_ptfe_701_plc,new538
701,2026-01-01 09:29:40,OP102,JOB1002,2,2,49.99,149.9,339.92,61.09,30.92,7.62,48.99,4.95,0.023,351.18,2026-01-01 09:29:40,bnj_ptfe_701_plc,new539
701,2026-01-01 09:29:50,OP102,JOB1002,2,2,49.63,150.33,341.99,57.32,28.29,7.82,48.64,4.976,0.02,352.31,2026-01-01 09:29:50,bnj_ptfe_701_plc,new540
701,2026-01-01 09:30:00,OP102,JOB1002,2,2,49.58,145.13,341.08,59.77,30.83,8.02,48.59,5.038,0.032,350.74,2026-01-01 09:30:00,bnj_ptfe_701_plc,new541
701,2026-01-01 09:30:10,OP102,JOB1002,2,2,50,150.51,340.89,62.06,30.75,8.22,49,5.012,0.027,352.07,2026-01-01 09:30:10,bnj_ptfe_701_plc,new542
701,2026-01-01 09:30:20,OP102,JOB1002,2,2,50.16,148.9,339.51,58.88,28.91,8.42,49.16,4.976,0.035,349.41,2026-01-01 09:30:20,bnj_ptfe_701_plc,new543
701,2026-01-01 09:30:30,OP102,JOB1002,2,2,50.1,146.87,338.58,61.48,28.38,8.62,49.1,4.966,0.038,351.14,2026-01-01 09:30:30,bnj_ptfe_701_plc,new544
701,2026-01-01 09:30:40,OP102,JOB1002,2,2,50.04,148.93,339.5,60.14,30.71,8.82,49.04,4.977,0.037,350,2026-01-01 09:30:40,bnj_ptfe_701_plc,new545
701,2026-01-01 09:30:50,OP102,JOB1002,2,2,49.38,148.93,339.43,61.49,31.18,9.02,48.39,4.997,0.028,349.09,2026-01-01 09:30:50,bnj_ptfe_701_plc,new546
701,2026-01-01 09:31:00,OP102,JOB1002,2,2,49.59,152.15,341.44,62.65,30.4,9.22,48.6,5.049,0.027,349.86,2026-01-01 09:31:00,bnj_ptfe_701_plc,new547
701,2026-01-01 09:31:10,OP102,JOB1002,2,2,50.63,153.23,341.96,57.79,28.36,9.42,49.62,4.983,0.033,351.6,2026-01-01 09:31:10,bnj_ptfe_701_plc,new548
701,2026-01-01 09:31:20,OP102,JOB1002,2,2,49.43,152.77,340.24,58.66,30.76,9.62,48.44,5.044,0.037,349.1,2026-01-01 09:31:20,bnj_ptfe_701_plc,new549
701,2026-01-01 09:31:30,OP102,JOB1002,2,2,49.45,148.7,341.81,60.82,28.1,9.82,48.46,5.02,0.037,350.5,2026-01-01 09:31:30,bnj_ptfe_701_plc,new550
701,2026-01-01 09:31:40,OP102,JOB1002,2,2,50.18,146.19,340.48,62.52,30.68,10.02,49.18,5.001,0.026,349.9,2026-01-01 09:31:40,bnj_ptfe_701_plc,new551
701,2026-01-01 09:31:50,OP102,JOB1002,2,2,49.51,153.28,341.86,57.14,29.37,10.22,48.52,4.986,0.029,350.94,2026-01-01 09:31:50,bnj_ptfe_701_plc,new552
701,2026-01-01 09:32:00,OP102,JOB1002,2,2,49.37,147.37,340,57.66,29.06,10.42,48.38,4.977,0.023,348.03,2026-01-01 09:32:00,bnj_ptfe_701_plc,new553
701,2026-01-01 09:32:10,OP102,JOB1002,2,2,49.58,148.97,339.84,58.36,28.18,10.62,48.59,4.988,0.025,351.47,2026-01-01 09:32:10,bnj_ptfe_701_plc,new554
701,2026-01-01 09:32:20,OP102,JOB1002,2,2,50.73,149.76,338.21,62.17,31.85,10.82,49.72,5.008,0.024,347.5,2026-01-01 09:32:20,bnj_ptfe_701_plc,new555
701,2026-01-01 09:32:30,OP102,JOB1002,2,2,49.32,146.2,338.89,62.09,29.01,11.02,48.33,5.034,0.027,348.96,2026-01-01 09:32:30,bnj_ptfe_701_plc,new556
701,2026-01-01 09:32:40,OP102,JOB1002,2,2,50.43,149.25,339.95,57.39,29.54,11.22,49.42,5.048,0.033,352.48,2026-01-01 09:32:40,bnj_ptfe_701_plc,new557
701,2026-01-01 09:32:50,OP102,JOB1002,2,2,50.77,154.8,340.7,58.16,31.4,11.42,49.75,4.988,0.021,347.96,2026-01-01 09:32:50,bnj_ptfe_701_plc,new558
701,2026-01-01 09:33:00,OP102,JOB1002,2,2,50.02,146.57,341.19,57.66,29.15,11.62,49.02,5.019,0.028,352.95,2026-01-01 09:33:00,bnj_ptfe_701_plc,new559
