machine_unique_id,t_stamp_raw,opn_raw,job_nbr,ignition_run_number_raw,machine_state_nbr,cat_speed,bonnet_speed,clamp_pressure,exhaust_temp,die_temp,load_cell,mandrel_position,ram_position,ram_speed,vap_1_temp,vap_2_temp,sin_1_temp,sin_2_temp,sin_3_temp,sin_4_temp,sin_5_temp,zumbach_od,zumbach_ovality,barrel_temp,insert_date_raw,run_serial,catspeed_setpoint,zumbach_auto,sin_6_temp,sin_7_temp,zumbach_type,zumbach_id,zumbach_wall,zumbach_concentricity,vap_3_temp,vap_4_temp,vap_5_temp,ambient_temp,run_number,original_table_name
701,2026-01-01 10:10:30,OP102,JOB3002,,2,49.9,48.4,149.97,219.87,339.51,61.91,31.8,56.71,48.9,120.67,120.8,372.35,374.97,372.62,374.12,372.4,4.976,0.02,350.11,2026-01-01 10:10:30,RS002,50,1,378.66,379.02,TYPE_A,1352,0.487,0.909,120.32,123.36,124.36,24.54,2,ire_ptfe_701_plc
701,2026-01-01 10:10:40,OP102,JOB3002,,2,50.31,48.8,153.88,217.84,340.42,62.58,29.7,56.91,49.3,120.41,119.71,377.86,376.12,376.17,376.17,377.5,4.994,0.024,352.59,2026-01-01 10:10:40,RS002,50,1,373.57,379.71,TYPE_A,1383,0.529,0.929,122.4,122.26,123.76,25.21,2,ire_ptfe_701_plc
701,2026-01-01 10:10:50,OP102,JOB3002,,2,49.24,47.76,146.8,221.06,341.97,58.99,31.98,57.11,48.26,119.79,120.3,377.32,375.02,374.48,379.57,374.94,4.972,0.027,352.08,2026-01-01 10:10:50,RS002,50,1,378.76,379.54,TYPE_A,1391,0.472,0.968,123.72,123.39,122.61,24.88,2,ire_ptfe_701_plc
701,2026-01-01 10:11:00,OP102,JOB3002,,2,50.7,49.18,145.09,220.11,339,58.06,31.24,57.31,49.69,121.04,122.53,376.42,374.78,374.8,378.21,377.92,5.018,0.03,351.91,2026-01-01 10:11:00,RS002,50,1,373.16,378.59,TYPE_B,1002,0.404,0.945,120.37,123.29,124.57,25.26,2,ire_ptfe_701_plc
701,2026-01-01 10:11:10,OP102,JOB3002,,2,49.51,48.02,149.2,219.83,341.86,57.84,31.81,57.52,48.52,119.57,121.9,377.71,373.27,373.48,378.11,375.97,5.041,0.039,352.09,2026-01-01 10:11:10,RS002,50,1,375.3,375.81,TYPE_B,1102,0.442,0.913,123,122.02,124.79,24.92,2,ire_ptfe_701_plc
701,2026-01-01 10:11:20,OP102,JOB3002,,2,50.09,48.59,147.57,219.89,341,62.01,28.17,57.72,49.09,120.92,120.5,376.21,374.7,374.96,374.3,377.12,4.995,0.022,352.7,2026-01-01 10:11:20,RS002,50,1,376.21,379.19,TYPE_A,1121,0.485,0.912,120.77,122.38,124.14,25.28,2,ire_ptfe_701_plc
701,2026-01-01 10:11:30,OP102,JOB3002,,2,50.51,48.99,153.6,217.71,340.01,61.62,31.42,57.92,49.5,120.23,121.37,374.96,373.98,372.68,375.5,376.59,5.001,0.025,350.22,2026-01-01 10:11:30,RS002,50,1,378.81,374.27,TYPE_B,1902,0.469,0.972,123.77,122.49,122.02,24.57,2,ire_ptfe_701_plc
701,2026-01-01 10:11:40,OP102,JOB3002,,2,50.39,48.88,152.04,222.65,341.63,59.45,29.1,58.12,49.38,119.49,119.58,377.43,374.31,376.25,377.06,372.3,4.981,0.039,348.2,2026-01-01 10:11:40,RS002,50,1,375.13,377.36,TYPE_A,1554,0.554,0.956,122.82,123.65,123.32,25.51,2,ire_ptfe_701_plc
701,2026-01-01 10:11:50,OP102,JOB3002,,2,49.21,47.73,153.24,217.73,339.31,61.44,28.95,58.32,48.23,121.2,120.67,374.89,376.65,373.7,377.99,374.6,4.97,0.037,351.84,2026-01-01 10:11:50,RS002,50,1,373.7,376.41,TYPE_A,1457,0.447,0.971,120.45,123.92,125.41,24.86,2,ire_ptfe_701_plc
701,2026-01-01 10:12:00,OP102,JOB3002,,2,50.28,48.77,153.9,218.08,341.15,57.25,31.04,58.52,49.27,118.84,120.73,375.24,376,375.19,375.93,372.01,5.041,0.04,347.94,2026-01-01 10:12:00,RS002,50,1,378.73,374.14,TYPE_B,1913,0.421,0.952,123.29,122.17,124.42,25.53,2,ire_ptfe_701_plc
701,2026-01-01 10:12:10,OP102,JOB3002,,2,50.11,48.61,153.68,218.92,339.47,57.08,28.51,58.72,49.11,121.18,119.34,373.69,374.94,373.22,374.88,372.89,5.048,0.025,350.22,2026-01-01 10:12:10,RS002,50,1,374.76,374.57,TYPE_A,1863,0.596,0.953,121.67,121.43,122.32,25.89,2,ire_ptfe_701_plc
701,2026-01-01 10:12:20,OP102,JOB3002,,2,50.23,48.72,151.96,220.55,341.65,61.9,29.43,58.92,49.23,121.01,121.02,376.26,378.47,373.83,375.92,373.61,5.009,0.03,349.89,2026-01-01 10:12:20,RS002,50,1,378.38,378.52,TYPE_A,1430,0.472,0.995,123.14,124.25,125.1,25.77,2,ire_ptfe_701_plc
701,2026-01-01 10:12:30,OP102,JOB3002,,2,49.62,48.13,152.37,219.15,340.39,62.49,28.72,59.12,48.63,121.97,122.92,377.98,376.57,375.73,375.2,374.11,4.972,0.038,349.89,2026-01-01 10:12:30,RS002,50,1,377.29,375.89,TYPE_A,1569,0.574,0.93,123.73,124.48,124.41,24.95,2,ire_ptfe_701_plc
701,2026-01-01 10:12:40,OP102,JOB3002,,2,49.63,48.14,150.32,219.52,340.61,62.36,31.24,59.32,48.64,118.9,120.69,376.88,374.1,371.13,377.58,377.87,4.99,0.02,348.1,2026-01-01 10:12:40,RS002,50,1,376.58,377.72,TYPE_B,1987,0.583,0.904,123.01,121.7,122.28,24.47,2,ire_ptfe_701_plc
701,2026-01-01 10:12:50,OP102,JOB3002,,2,50.48,48.97,147.62,218.67,339.19,59.34,31.46,59.52,49.47,121.87,119.47,374.88,374.53,374.17,375.54,373.24,4.96,0.027,348.65,2026-01-01 10:12:50,RS002,50,1,375.2,377.71,TYPE_B,1464,0.414,0.91,120.4,123.92,125.67,24.05,2,ire_ptfe_701_plc
701,2026-01-01 10:13:00,OP102,JOB3002,,2,50.63,49.11,151.66,221.81,339.57,61.09,29.34,59.72,49.62,121.62,119.75,373.63,375.86,375.8,378.51,375.6,5.04,0.024,347.1,2026-01-01 10:13:00,RS002,50,1,378.43,375.71,TYPE_A,1307,0.416,0.91,122.86,121.29,125.66,25.85,2,ire_ptfe_701_plc
701,2026-01-01 10:13:10,OP102,JOB3002,,2,49.94,48.44,146.77,218.82,338.01,58.27,29.18,59.92,48.94,119.56,120.86,373.69,377.65,371.62,377.21,374.39,5.036,0.028,350.51,2026-01-01 10:13:10,RS002,50,1,373.24,378.88,TYPE_B,1357,0.405,0.908,122.94,122.6,124.09,25.71,2,ire_ptfe_701_plc
701,2026-01-01 10:13:20,OP102,JOB3002,,2,50.76,49.24,154.88,218.53,338.97,58.29,31.83,60.12,49.74,119.81,119.83,375.79,377.68,373.68,379.15,373.66,5.025,0.022,348.41,2026-01-01 10:13:20,RS002,50,1,376.96,377.34,TYPE_B,1674,0.552,0.922,122.14,121.84,124.34,24.87,2,ire_ptfe_701_plc
701,2026-01-01 10:13:30,OP102,JOB3002,,2,49.78,48.29,148.77,220.32,341.52,60.71,30.2,60.32,48.78,118.91,121.13,372.81,378.81,374.42,377.38,373.94,5.047,0.023,351.72,2026-01-01 10:13:30,RS002,50,1,374.13,379.49,TYPE_B,1374,0.423,0.959,122.58,124.78,124.96,25.85,2,ire_ptfe_701_plc
701,2026-01-01 10:13:40,OP102,JOB3002,,2,49.57,48.08,154.29,220.63,341.64,57.08,28.49,60.52,48.58,119.69,120.97,374.87,377.15,376.06,377.6,374.46,5.013,0.031,349.57,2026-01-01 10:13:40,RS002,50,1,373.75,379.97,TYPE_B,1838,0.546,0.946,122.31,121.05,124.43,24.89,2,ire_ptfe_701_plc
701,2026-01-01 10:13:50,OP102,JOB3002,,2,50.13,48.63,145.08,217.95,341.32,62.28,29.17,60.72,49.13,120.96,122.98,377.37,374.65,372.01,376.68,373.05,4.978,0.025,349.22,2026-01-01 10:13:50,RS002,50,1,377.47,378.15,TYPE_B,1795,0.527,0.99,120.94,122.69,122.2,24.65,2,ire_ptfe_701_plc
701,2026-01-01 10:14:00,OP102,JOB3002,,2,49.98,48.48,146.02,217.69,340.58,60.86,28.93,60.92,48.98,120.17,120.83,376.9,376.04,372.43,375.05,375.35,5.045,0.037,352.72,2026-01-01 10:14:00,RS002,50,1,376.8,379.02,TYPE_A,1257,0.415,0.931,120.94,121.54,123.92,24.24,2,ire_ptfe_701_plc
701,2026-01-01 10:14:10,OP102,JOB3002,,2,50.5,48.98,145.45,220.94,339.93,58.33,29.73,61.12,49.49,121.48,122.17,375.17,378.16,376.99,378.28,373.7,4.988,0.039,351.29,2026-01-01 10:14:10,RS002,50,1,376.34,374.74,TYPE_A,1860,0.494,0.927,121.69,123.05,123.52,25.54,2,ire_ptfe_701_plc
701,2026-01-01 10:14:20,OP102,JOB3002,,2,49.31,47.83,154.56,219.89,341.92,61.42,31.42,61.32,48.32,118.83,119.87,376.17,373.25,373.61,374.45,373.85,4.988,0.032,349.37,2026-01-01 10:14:20,RS002,50,1,378.43,375.27,TYPE_A,1951,0.405,0.958,123.66,124.74,125.08,24.72,2,ire_ptfe_701_plc
701,2026-01-01 10:14:30,OP102,JOB3002,,2,49.58,48.09,146.49,217.01,338.15,57.89,28.72,61.52,48.59,121.08,120.03,372.39,374.24,376.02,375.48,376.09,4.955,0.032,352.39,2026-01-01 10:14:30,RS002,50,1,378.84,376.14,TYPE_B,1137,0.429,0.965,121.57,124.44,122.73,25.28,2,ire_ptfe_701_plc
701,2026-01-01 10:14:40,OP102,JOB3002,,2,50.79,49.27,154.05,217.16,339.43,60.92,29.02,61.72,49.77,120.72,122.57,373.99,375.72,371.28,377,372.42,5.005,0.02,351.94,2026-01-01 10:14:40,RS002,50,1,378.23,379.04,TYPE_A,1845,0.409,0.993,122.48,124.58,125.17,25.36,2,ire_ptfe_701_plc
701,2026-01-01 10:14:50,OP102,JOB3002,,2,50.12,48.62,154.46,217.11,340.21,60.12,28.78,61.92,49.12,118.73,119.03,372.41,376.15,376.9,378.66,374.96,4.972,0.031,348.51,2026-01-01 10:14:50,RS002,50,1,378.26,375.7,TYPE_B,1737,0.428,0.955,122.29,122.25,124.4,24.56,2,ire_ptfe_701_plc
701,2026-01-01 10:15:00,OP102,JOB3002,,2,49.73,48.24,146.54,218.12,338.43,60.65,29.91,62.12,48.74,120.48,119.55,372.97,375.44,376.42,379.29,373.48,5.007,0.02,348.82,2026-01-01 10:15:00,RS002,50,1,375.48,378.58,TYPE_A,1959,0.528,0.963,122.04,123.93,125.09,25.23,2,ire_ptfe_701_plc
701,2026-01-01 10:15:10,OP102,JOB3002,,2,50.25,48.74,153.36,220.43,340.2,60.6,30.67,62.32,49.24,119.7,120.01,372.75,374.56,372.49,376.54,375.14,4.991,0.035,349.69,2026-01-01 10:15:10,RS002,50,1,378.73,374.66,TYPE_A,1530,0.572,0.926,122.19,123.41,124.61,24.49,2,ire_ptfe_701_plc
701,2026-01-01 10:15:20,OP102,JOB3002,,2,50.25,48.74,154.66,219.65,339.51,61,30.82,62.53,49.24,119.65,120.84,372.55,378.76,373.01,377.86,377.59,4.979,0.027,348.14,2026-01-01 10:15:20,RS002,50,1,377.06,375.35,TYPE_A,1143,0.491,0.97,123.36,121.77,125.88,25.14,2,ire_ptfe_701_plc
701,2026-01-01 10:15:30,OP102,JOB3002,,2,50.24,48.73,152.71,221.09,340.82,61.22,29.21,62.73,49.24,121.62,122.27,374.27,374.12,374.31,377.32,374.7,5.015,0.037,348.42,2026-01-01 10:15:30,RS002,50,1,378.89,374.19,TYPE_B,1007,0.508,0.951,121.28,123.24,124.4,25.22,2,ire_ptfe_701_plc
701,2026-01-01 10:15:40,OP102,JOB3002,,2,49.53,48.04,151.7,222.84,338.22,58.83,29.66,62.93,48.54,119.34,120.15,377.61,377.32,371.14,374.78,375.4,4.975,0.03,351.96,2026-01-01 10:15:40,RS002,50,1,375.11,376.55,TYPE_B,1917,0.598,0.992,120.74,121.66,122.47,24.3,2,ire_ptfe_701_plc
701,2026-01-01 10:15:50,OP102,JOB3002,,2,49.96,48.46,150.07,222.32,339.45,61.12,30.06,63.13,48.96,121.24,122.86,374.85,377.41,374.22,379.42,376.09,4.966,0.037,350.19,2026-01-01 10:15:50,RS002,50,1,373.22,374.19,TYPE_A,1204,0.521,0.985,123.3,123.05,125.12,24.39,2,ire_ptfe_701_plc
701,2026-01-01 10:16:00,OP102,JOB3002,,2,50.52,49,147.48,219.03,340.79,60.18,30.36,63.33,49.51,121.66,122.73,374.27,376.3,373.4,378.41,375.6,5.021,0.021,351.66,2026-01-01 10:16:00,RS002,50,1,377.23,374.99,TYPE_A,1005,0.462,0.965,120.55,124.16,123.23,24.59,2,ire_ptfe_701_plc
701,2026-01-01 10:16:10,OP102,JOB3002,,2,49.69,48.2,145.68,218.06,341.56,57.55,30.2,63.53,48.7,120.1,122.27,373.73,373.26,371.58,375.55,376.33,4.96,0.022,350.54,2026-01-01 10:16:10,RS002,50,1,374.25,378.89,TYPE_B,1175,0.587,0.999,120.63,124.82,124.3,24.59,2,ire_ptfe_701_plc
701,2026-01-01 10:16:20,OP102,JOB3002,,2,49.49,48.01,151.39,221.19,340.23,58.56,28.47,63.73,48.5,118.74,122.6,374.77,377.65,371.03,378.31,372.4,4.986,0.022,351.62,2026-01-01 10:16:20,RS002,50,1,374.69,379.5,TYPE_A,1729,0.556,0.998,122.35,121.54,123.11,25.49,2,ire_ptfe_701_plc
701,2026-01-01 10:16:30,OP102,JOB3002,,2,49.6,48.11,154.57,221.56,338.32,57.57,31.63,63.93,48.61,121.06,122.26,375.52,373.9,375.38,379.88,372.47,4.985,0.037,348.11,2026-01-01 10:16:30,RS002,50,1,377.24,376.19,TYPE_A,1852,0.569,0.991,123.15,122.48,123.25,24.84,2,ire_ptfe_701_plc
701,2026-01-01 10:16:40,OP102,JOB3002,,2,49.32,47.84,145.92,219.65,339.21,59.1,32,64.13,48.33,120.26,120.46,374.24,376.32,375.3,376.45,376.12,5.001,0.026,351.31,2026-01-01 10:16:40,RS002,50,1,376.5,379.66,TYPE_A,1936,0.598,0.99,121.21,121.1,122.9,24.72,2,ire_ptfe_701_plc
701,2026-01-01 10:16:50,OP102,JOB3002,,2,49.67,48.18,148.15,221.26,339.09,60.34,28.74,64.33,48.68,121.27,120.32,377.06,378.75,371.36,378.17,377.49,5.048,0.036,349.38,2026-01-01 10:16:50,RS002,50,1,374.92,378.84,TYPE_B,1854,0.59,0.999,122.77,123.39,123.48,25.56,2,ire_ptfe_701_plc
701,2026-01-01 10:17:00,OP102,JOB3002,,2,50.17,48.66,153.34,219.91,341.14,58.32,28.45,64.53,49.17,119.61,119.58,376.06,376.09,375.27,374.3,375.84,4.964,0.028,352.93,2026-01-01 10:17:00,RS002,50,1,374.33,378.42,TYPE_A,1126,0.488,0.997,120.95,124.48,125.79,25.41,2,ire_ptfe_701_plc
701,2026-01-01 10:17:10,OP102,JOB3002,,2,49.52,48.03,154.09,217.34,338.6,60.36,29.81,64.73,48.53,120.98,119.09,372.71,377.2,372.63,377.11,373.91,5.009,0.038,352.5,2026-01-01 10:17:10,RS002,50,1,373.35,379.11,TYPE_B,1702,0.415,0.984,120.66,121.89,125.16,24.18,2,ire_ptfe_701_plc
701,2026-01-01 10:17:20,OP102,JOB3002,,2,49.76,48.27,147.93,218.06,341.44,57.66,29.59,64.93,48.76,120.59,120.37,377.44,375.43,375.79,374.29,374.41,4.989,0.028,350.83,2026-01-01 10:17:20,RS002,50,1,373.87,375.43,TYPE_B,1347,0.492,0.955,121.17,124.44,124.14,24.05,2,ire_ptfe_701_plc
701,2026-01-01 10:17:30,OP102,JOB3002,,2,49.49,48.01,147.18,221.2,338.37,59.16,28.92,65.13,48.5,119.25,122.11,375.65,378.56,374.52,374.03,372.79,5.024,0.029,352.08,2026-01-01 10:17:30,RS002,50,1,374.04,377.21,TYPE_B,1621,0.525,0.966,121.57,123.96,124.46,25.87,2,ire_ptfe_701_plc
701,2026-01-01 10:17:40,OP102,JOB3002,,2,49.58,48.09,149.65,221.16,341.99,57.3,30.8,65.33,48.59,119.83,122.55,374.18,374.2,376.18,377.46,373.5,4.978,0.029,349.82,2026-01-01 10:17:40,RS002,50,1,374.16,375.97,TYPE_A,1264,0.558,0.981,121.51,122.16,124.33,24.16,2,ire_ptfe_701_plc
701,2026-01-01 10:17:50,OP102,JOB3002,,2,49.81,48.32,147.88,220.23,339.57,61.85,29.6,65.53,48.81,119.39,122.04,375.91,373.03,376.81,379.07,376.6,4.982,0.033,351.57,2026-01-01 10:17:50,RS002,50,1,377.99,376.03,TYPE_A,1291,0.529,0.97,122.6,123.2,123.35,25.1,2,ire_ptfe_701_plc
701,2026-01-01 10:18:00,OP102,JOB3002,,2,49.24,47.76,145.36,220.91,339.17,59.01,28.21,65.73,48.26,121.48,121.32,377.65,373.84,376.01,378.33,377.65,4.972,0.038,352.69,2026-01-01 10:18:00,RS002,50,1,377.27,379.54,TYPE_A,1900,0.516,0.946,120.4,121.99,125.79,25.79,2,ire_ptfe_701_plc
701,2026-01-01 10:18:10,OP102,JOB3002,,2,49.27,47.79,145.31,221.59,341.68,57.24,30.88,65.93,48.28,121.02,119.51,373.66,378.41,372.97,377.35,376.04,5.004,0.029,347.5,2026-01-01 10:18:10,RS002,50,1,376.47,374.03,TYPE_A,1078,0.589,0.989,122.73,124.26,123.9,25.74,2,ire_ptfe_701_plc
701,2026-01-01 10:18:20,OP102,JOB3002,,2,50.04,48.54,146.22,222.73,340.37,59.14,31.05,66.13,49.04,118.62,121.57,374.8,376.32,373.16,379.7,375.29,4.997,0.035,348.57,2026-01-01 10:18:20,RS002,50,1,377.68,374.2,TYPE_B,1279,0.591,0.916,121.59,122.38,122.74,24.25,2,ire_ptfe_701_plc
701,2026-01-01 10:18:30,OP102,JOB3002,,2,50.74,49.22,151.12,222.87,341.25,59.47,31.4,66.33,49.73,119.1,120.68,373.87,378.64,375.83,374.49,375.36,5.037,0.023,348.93,2026-01-01 10:18:30,RS002,50,1,377.94,375.04,TYPE_A,1651,0.573,0.937,120.06,122.66,123.29,24.8,2,ire_ptfe_701_plc
701,2026-01-01 10:18:40,OP102,JOB3002,,2,49.86,48.36,153.89,217.35,341.81,62.7,31.12,66.53,48.86,118.36,120.92,372.93,375.09,375.03,376.38,373.95,5.025,0.036,348.7,2026-01-01 10:18:40,RS002,50,1,377.86,377.85,TYPE_A,1329,0.537,0.927,122.14,121.43,122.08,24.43,2,ire_ptfe_701_plc
701,2026-01-01 10:18:50,OP102,JOB3002,,2,50.69,49.17,150.91,218.03,339.24,58.74,28.49,66.73,49.68,119.37,119.77,377.38,374.24,371.61,376.73,377.82,5.045,0.038,347.77,2026-01-01 10:18:50,RS002,50,1,374.22,378.91,TYPE_B,1400,0.528,0.987,123.87,123.58,122.37,24.59,2,ire_ptfe_701_plc
701,2026-01-01 10:19:00,OP102,JOB3002,,2,50.68,49.16,151.93,221.2,340.88,57.12,28.51,66.93,49.67,121.98,119.04,376.35,377.85,376.85,374.27,376.71,4.974,0.021,349.77,2026-01-01 10:19:00,RS002,50,1,375.57,374.51,TYPE_B,1769,0.533,0.97,121.52,122.55,125,25.99,2,ire_ptfe_701_plc
701,2026-01-01 10:19:10,OP102,JOB3002,,2,49.96,48.46,150.12,218.75,339.21,59.5,30.46,67.13,48.96,119.78,120.25,373.99,378.06,373.3,378.62,374,4.952,0.035,348.17,2026-01-01 10:19:10,RS002,50,1,375.76,378.05,TYPE_B,1662,0.422,0.957,123.5,123.84,125.28,24.55,2,ire_ptfe_701_plc
701,2026-01-01 10:19:20,OP102,JOB3002,,2,49.82,48.33,152.24,219.97,340.35,60.89,30.22,67.33,48.82,121.24,121.88,373.29,377.35,372.47,378.2,376.02,4.997,0.033,350.75,2026-01-01 10:19:20,RS002,50,1,375.07,374.09,TYPE_A,1496,0.405,0.966,123.43,122.28,125.91,25.65,2,ire_ptfe_701_plc
701,2026-01-01 10:19:30,OP102,JOB3002,,2,50.6,49.08,150.71,222.81,341.92,62.05,31.24,67.54,49.59,118.25,119.52,375.56,377.94,374.79,375.14,375.38,4.968,0.037,347.77,2026-01-01 10:19:30,RS002,50,1,373.4,377.95,TYPE_B,1548,0.411,0.977,123.5,122.21,125.07,24.36,2,ire_ptfe_701_plc
701,2026-01-01 10:19:40,OP102,JOB3002,,2,50.4,48.89,151.23,220.49,340.6,61.69,31.63,67.74,49.39,119.56,120.05,373.03,376.09,374.36,378.57,372.3,5.02,0.038,350.05,2026-01-01 10:19:40,RS002,50,1,376.09,379.81,TYPE_A,1429,0.455,0.915,123.38,124.68,124.97,25.5,2,ire_ptfe_701_plc
701,2026-01-01 10:19:50,OP102,JOB3002,,2,50.07,48.57,145.31,217.9,339.22,58.73,28.94,67.94,49.07,121.78,120.98,377.75,374.36,372.08,379.87,376.05,4.981,0.032,348.56,2026-01-01 10:19:50,RS002,50,1,374.22,375.93,TYPE_B,1554,0.497,0.931,123.13,121.04,122.78,24.35,2,ire_ptfe_701_plc
701,2026-01-01 10:20:00,OP102,JOB3002,,2,50.09,48.59,146.64,222.75,340.68,58.58,30.11,68.14,49.09,119.1,120,376.37,373.15,373.17,374.12,377.19,4.991,0.028,351.63,2026-01-01 10:20:00,RS002,50,1,378.57,374.85,TYPE_B,1990,0.559,0.947,122.22,123.15,125.23,24.42,2,ire_ptfe_701_plc
701,2026-01-01 10:20:10,OP102,JOB3002,,2,50.5,48.98,149.12,219.75,338.03,57.63,31.66,68.34,49.49,120.36,120.03,373.55,373.44,372.69,377.9,372.01,5.041,0.035,349.06,2026-01-01 10:20:10,RS002,50,1,374.71,378.11,TYPE_A,1615,0.437,0.954,123.25,124.53,125.71,25.8,2,ire_ptfe_701_plc
701,2026-01-01 10:20:20,OP102,JOB3002,,2,50.72,49.2,150.39,219.98,339.76,61.89,29.51,68.54,49.71,118.78,119.61,373.94,375.03,373.06,375.49,377.63,4.978,0.036,352.24,2026-01-01 10:20:20,RS002,50,1,375.87,377.17,TYPE_A,1011,0.42,0.987,121.34,122.07,125.49,24.99,2,ire_ptfe_701_plc
701,2026-01-01 10:20:30,OP102,JOB3002,,2,50.47,48.96,150.86,220.52,340.75,57.84,30.3,68.74,49.46,118.32,122.8,376.98,378.51,372.25,376.37,373.05,4.99,0.039,349.87,2026-01-01 10:20:30,RS002,50,1,377.11,376.11,TYPE_B,1764,0.457,0.985,122.53,121.83,122.46,24.84,2,ire_ptfe_701_plc
701,2026-01-01 10:20:40,OP102,JOB3002,,2,50.68,49.16,146.99,219.95,339.04,59.47,30.89,68.94,49.67,120,121.33,374.46,374.61,376.98,376.18,372.5,5.037,0.04,347.99,2026-01-01 10:20:40,RS002,50,1,375.72,378.59,TYPE_A,1359,0.474,0.936,120.82,121.28,123,25.93,2,ire_ptfe_701_plc
701,2026-01-01 10:20:50,OP102,JOB3002,,2,50.5,48.98,149.35,221.46,339.07,59.34,28.15,69.14,49.49,120.23,120.87,377.25,375.63,373.82,376.23,374.03,4.959,0.024,349.25,2026-01-01 10:20:50,RS002,50,1,375.36,379.49,TYPE_B,1018,0.535,0.915,122.51,123.44,125.06,24.87,2,ire_ptfe_701_plc
701,2026-01-01 10:21:00,OP102,JOB3002,,2,49.45,47.97,152.62,220.34,339.92,62.04,30.41,69.34,48.46,119.95,121.01,372.28,373.46,373.65,375.52,373.28,4.991,0.027,349.1,2026-01-01 10:21:00,RS002,50,1,373.02,379.43,TYPE_B,1275,0.423,0.959,123.93,123.1,124.55,25.61,2,ire_ptfe_701_plc
701,2026-01-01 10:21:10,OP102,JOB3002,,2,50.35,48.84,146.67,222.79,339.28,62.82,31.76,69.54,49.34,120.56,123,372.93,374.16,373.89,379.53,374.77,4.98,0.039,351.97,2026-01-01 10:21:10,RS002,50,1,373.64,374.6,TYPE_B,1568,0.45,0.972,123.29,123.87,125.95,25.33,2,ire_ptfe_701_plc
701,2026-01-01 10:21:20,OP102,JOB3002,,2,49.6,48.11,148.47,222.82,341.36,61.94,31.41,69.74,48.61,120.13,121.98,375.55,378.37,376.15,374.7,373.59,4.967,0.027,351.07,2026-01-01 10:21:20,RS002,50,1,374.48,379.81,TYPE_A,1348,0.57,0.929,122.13,124.07,123.48,25.85,2,ire_ptfe_701_plc
701,2026-01-01 10:21:30,OP102,JOB3002,,2,50.3,48.79,151.21,221.54,339.4,59.77,30.87,69.94,49.29,118.38,121,376.15,374.72,372.54,377.05,376.51,4.991,0.038,348.67,2026-01-01 10:21:30,RS002,50,1,376.99,377.1,TYPE_A,1451,0.408,0.964,120.57,124.18,122.48,24.92,2,ire_ptfe_701_plc
701,2026-01-01 10:21:40,OP102,JOB3002,,2,50.28,48.77,151.5,221.46,341.81,58.84,29.42,70.14,49.27,119.7,121.54,374.35,378.16,372.86,375.39,376.25,5.029,0.025,349.33,2026-01-01 10:21:40,RS002,50,1,375.81,377.67,TYPE_A,1135,0.566,0.947,123.04,124.13,125.71,25.2,2,ire_ptfe_701_plc
701,2026-01-01 10:21:50,OP102,JOB3002,,2,50.65,49.13,145.95,219.7,341.16,59.12,31.97,70.34,49.64,118.88,119.22,374.94,376.98,371.93,375.95,377.15,5.027,0.03,349.5,2026-01-01 10:21:50,RS002,50,1,377.18,374.15,TYPE_A,1862,0.452,0.946,121.52,122.01,123.28,24.97,2,ire_ptfe_701_plc
701,2026-01-01 10:22:00,OP102,JOB3002,,2,49.66,48.17,151.7,220.27,338.87,57.22,28.05,70.54,48.67,121.18,121.18,377.87,374.92,374.95,376.91,377.13,4.968,0.036,352.43,2026-01-01 10:22:00,RS002,50,1,378.04,374.92,TYPE_B,1431,0.545,0.973,120.22,121.24,125.81,25.74,2,ire_ptfe_701_plc
701,2026-01-01 10:22:10,OP102,JOB3002,,2,50.59,49.07,146.46,220.75,338,57.51,29.8,70.74,49.58,119.59,122.09,375.84,375.61,374.46,376.43,376.55,5.01,0.023,348.53,2026-01-01 10:22:10,RS002,50,1,374.4,377.56,TYPE_A,1047,0.434,0.976,120.29,121.6,123.6,24.41,2,ire_ptfe_701_plc
701,2026-01-01 10:22:20,OP102,JOB3002,,2,50.13,48.63,153.26,221.04,341.17,61.51,31.84,70.94,49.13,119.18,122.99,376.93,378.42,371.08,377.19,377.92,5.049,0.026,352.95,2026-01-01 10:22:20,RS002,50,1,377.83,378.03,TYPE_A,1348,0.591,0.954,123.44,121.01,125.19,25.45,2,ire_ptfe_701_plc
701,2026-01-01 10:22:30,OP102,JOB3002,,2,50.55,49.03,150.58,221.9,341.09,62.64,29.35,71.14,49.54,120.68,119.45,375.73,374.86,376.34,375.19,372.51,4.962,0.037,351.52,2026-01-01 10:22:30,RS002,50,1,377.47,376.59,TYPE_A,1468,0.462,0.978,123.6,124.42,124.17,24.42,2,ire_ptfe_701_plc
701,2026-01-01 10:22:40,OP102,JOB3002,,2,49.8,48.31,152.16,220.36,338.44,62.45,31.62,71.34,48.8,121.65,122.26,372.17,378.56,375.11,377.68,373.41,4.97,0.02,352.22,2026-01-01 10:22:40,RS002,50,1,377.35,379.49,TYPE_B,1285,0.447,0.911,122.71,123.69,122.97,25.81,2,ire_ptfe_701_plc
701,2026-01-01 10:22:50,OP102,JOB3002,,2,50.03,48.53,152.08,220.87,338.89,60.02,30.3,71.54,49.03,121.23,121.52,374.66,375.73,374.9,376.2,375.6,4.987,0.022,348.97,2026-01-01 10:22:50,RS002,50,1,377.85,375.21,TYPE_B,1585,0.531,0.959,120.65,122.02,123.76,24.3,2,ire_ptfe_701_plc
